0	3.6E-6
1000	3.492E-4
2000	7.404E-4
3000	0.0012
4000	0.00173
5000	0.00229
6000	0.00293
7000	0.00364
8000	0.00442
9000	0.00524
10000	0.00613
11000	0.00709
12000	0.0081
13000	0.0091
14000	0.01028
15000	0.01147
16000	0.01271
17000	0.01399
18000	0.0153
19000	0.01669
20000	0.01813
21000	0.0197
22000	0.02131
23000	0.02298
24000	0.02473
25000	0.02653
26000	0.02839
27000	0.03029
28000	0.03229
29000	0.03433
30000	0.03652
31000	0.03866
32000	0.04091
33000	0.0432
34000	0.04555
35000	0.04794
36000	0.0506
37000	0.05314
38000	0.05578
39000	0.05843
40000	0.06114
41000	0.06394
42000	0.06679
43000	0.06968
44000	0.07268
45000	0.07568
46000	0.07882
47000	0.082
48000	0.08515
49000	0.08836
50000	0.09176
51000	0.09516
52000	0.0986
53000	0.10212
54000	0.10571
55000	0.10936
56000	0.11303
57000	0.11677
58000	0.12058
59000	0.12445
60000	0.12827
61000	0.1323
62000	0.13636
63000	0.14039
64000	0.1446
65000	0.14864
66000	0.15288
67000	0.15721
68000	0.1616
69000	0.16608
70000	0.17057
71000	0.1751
72000	0.17976
73000	0.18445
74000	0.18917
75000	0.19392
76000	0.199
77000	0.20404
78000	0.20898
79000	0.21395
80000	0.21912
81000	0.22428
82000	0.22949
83000	0.23468
84000	0.23998
85000	0.24541
86000	0.25078
87000	0.25636
88000	0.26197
89000	0.26767
90000	0.27342
91000	0.27924
92000	0.28505
93000	0.29089
94000	0.29675
95000	0.30277
96000	0.3088
97000	0.31489
98000	0.32117
99000	0.32741
100000	0.3337
101000	0.34008
102000	0.34664
103000	0.3531
104000	0.35964
105000	0.36608
106000	0.37258
107000	0.37912
108000	0.38558
109000	0.39208
110000	0.39893
111000	0.40589
112000	0.41279
113000	0.41938
114000	0.42632
115000	0.43349
116000	0.44098
117000	0.4485
118000	0.45584
119000	0.46332
120000	0.47093
121000	0.47948
122000	0.4871
123000	0.49496
124000	0.50275
125000	0.51076
126000	0.51859
127000	0.52652
128000	0.53444
129000	0.54262
130000	0.55085
131000	0.55909
132000	0.56747
133000	0.5756
134000	0.5839
135000	0.59231
136000	0.60078
137000	0.60932
138000	0.61789
139000	0.62657
140000	0.63529
141000	0.6441
142000	0.65286
143000	0.66181
144000	0.67082
145000	0.67987
146000	0.6889
147000	0.69822
148000	0.70744
149000	0.71687
150000	0.72616
151000	0.73555
152000	0.74502
153000	0.75464
154000	0.76418
155000	0.77392
156000	0.7837
157000	0.79358
158000	0.80306
159000	0.81256
160000	0.82206
161000	0.83168
162000	0.84136
163000	0.85121
164000	0.86102
165000	0.87091
166000	0.88069
167000	0.89068
168000	0.90115
169000	0.91157
170000	0.92207
171000	0.93274
172000	0.94339
173000	0.95411
174000	0.96494
175000	0.9757
176000	0.98651
177000	0.9974
178000	1.00832
179000	1.01945
180000	1.0306
181000	1.0418
182000	1.05313
183000	1.06444
184000	1.0756
185000	1.087
186000	1.09864
187000	1.11031
188000	1.12189
189000	1.13357
190000	1.14535
191000	1.15728
192000	1.1691
193000	1.18103
194000	1.19288
195000	1.2051
196000	1.21723
197000	1.22927
198000	1.24159
199000	1.25369
200000	1.26599
201000	1.27828
202000	1.2907
203000	1.30316
204000	1.31591
205000	1.32832
206000	1.34089
207000	1.35353
208000	1.36567
209000	1.37791
210000	1.39025
211000	1.40258
212000	1.41517
213000	1.42789
214000	1.44078
215000	1.45394
216000	1.46725
217000	1.48056
218000	1.49377
219000	1.5072
220000	1.5204
221000	1.53406
222000	1.54736
223000	1.56089
224000	1.5743
225000	1.58827
226000	1.60217
227000	1.616
228000	1.63003
229000	1.64428
230000	1.65853
231000	1.67239
232000	1.68654
233000	1.70096
234000	1.71536
235000	1.72969
236000	1.74425
237000	1.7588
238000	1.77361
239000	1.78822
240000	1.80301
241000	1.81768
242000	1.83278
243000	1.84769
244000	1.8624
245000	1.8772
246000	1.89238
247000	1.90746
248000	1.92275
249000	1.93794
250000	1.95336
251000	1.96873
252000	1.98394
253000	1.99878
254000	2.01466
255000	2.02967
256000	2.04462
257000	2.05994
258000	2.07523
259000	2.0907
260000	2.10608
261000	2.12135
262000	2.13679
263000	2.15202
264000	2.16727
265000	2.18376
266000	2.19992
267000	2.21555
268000	2.23138
269000	2.24693
270000	2.26292
271000	2.27886
272000	2.29512
273000	2.31142
274000	2.32732
275000	2.34335
276000	2.35943
277000	2.37521
278000	2.39135
279000	2.40762
280000	2.42406
281000	2.44025
282000	2.45629
283000	2.47284
284000	2.48944
285000	2.50598
286000	2.5226
287000	2.53925
288000	2.55631
